,movie_id,title,overview,genres,keywords,cast,crew,tags
4490,762,Monty Python and the Holy Grail,"King Arthur, accompanied by his squire, recruits his Knights of the Round Table, including Sir Bedevere the Wise, Sir Lancelot the Brave, Sir Robin the Not-Quite-So-Brave-As-Sir-Lancelot and Sir Galahad the Pure. On the way, Arthur battles the Black Knight who, despite having had all his limbs chopped off, insists he can still fight. They reach Camelot, but Arthur decides not  to enter, as ""it is a silly place"".","['Adventure', 'Comedy', 'Fantasy']","['holy grail', 'monk', 'scotland yard', 'swordplay', 'camelot', 'round table', 'chapter', 'aggression by animal', 'knight', 'king arthur', 'wedding reception', 'midnight movie', 'monty python', 'knights of the round table', 'anarchic comedy']","['Graham Chapman', 'John Cleese', 'Terry Gilliam']","['Terry Gilliam', 'Terry Jones']",adventure comedy fantasy holy grail monk scotland yard swordplay camelot round table chapter aggression by animal knight king arthur wedding reception midnight movie monty python knights of the round table anarchic comedy graham chapman john cleese terry gilliam terry gilliam terry jones
4491,64499,Quinceañera,"As Magdalena's 15th birthday approaches, her simple, blissful life is complicated by the discovery that she's pregnant. Kicked out of her house, she finds a new family with her great-granduncle and gay cousin.",['Drama'],[],"['Emily Rios', 'Jesse Garcia', 'Chalo González']","['Richard Glatzer', 'Wash Westmoreland']",drama emily rios jesse garcia chalo gonzález richard glatzer wash westmoreland
4492,281189,Gory Gory Hallelujah,"Four actors compete for the role of Jesus - a black revolutionary, a bisexual hippie, a Jew, and a feminist. When all four are rejected, they hit the road on bad-ass motorcycles, bound for glory in New York City. But when a run-in with a gang of Elvises ends in murder, they find themselves taken prisoner in a little town called Jackville - where folk don't take kindly to blasphemers. The Jesuses fall prey to an evil conspiracy that can only lead to the Apocalypse.",[],['woman director'],[],['Sue Corcoran'],woman director sue corcoran
4493,1435,Tarnation,"Filmmaker Jonathan Caouette's documentary on growing up with his schizophrenic mother -- a mixture of snapshots, Super-8, answering machine messages, video diaries, early short films, and more -- culled from 19 years of his life.","['Documentary', 'Drama']","['schizophrenia', 'gay', 'usa', 'rape', 'texas', 'loss of sense of reality', 'foster parents', 'single', 'homosexuality', 'relationship', 'psychopathy', 'family feud', 'electro shock']","['Renee Leblanc', 'Adolph Davis', 'Jonathan Caouette']",['Jonathan Caouette'],documentary drama schizophrenia gay usa rape texas loss of sense of reality foster parents single homosexuality relationship psychopathy family feud electro shock renee leblanc adolph davis jonathan caouette jonathan caouette
4494,47546,I Want Your Money,"Two versions of the American dream now stand in sharp contrast. One views the money you earned as yours and best allocated by you; the other believes that an elite in Washington knows best how to allocate your wealth. One champions the traditional American dream, which has played out millions of times through generations of Americans, of improving one's lot in life and even daring to dream and build big. The other holds that there is no end to the ""good"" the government can do by taking and spending other peoples' money in an ever-burgeoning list of programs. The documentary film I Want Your Money exposes the high cost in lost freedom and in lost opportunity to support a Leviathan-like bureaucratic state.",['Documentary'],[],[],[],documentary
4495,189711,Love in the Time of Monsters,Two sisters travel to a cheesy tourist trap where they battle toxic monsters dressed in bigfoot costumes in order to save the ones they love.,"['Horror', 'Comedy']",[],"['Kane Hodder', 'Doug Jones', 'Gena Shaw']",['Matt Jackson'],horror comedy kane hodder doug jones gena shaw matt jackson
4496,19204,The Beyond,"A young woman inherits an old hotel in Louisiana where after a series of supernatural 'accidents', she learns that the building was built over one of the entrances to Hell.",['Horror'],"['hotel', 'experiment', 'hell', 'gore', 'morgue', 'undead', 'blood', 'zombie', 'violence', 'gothic horror', 'gothic', 'mutilation', 'ghost', 'blindness', 'video nasty', 'acid', 'grim', 'dire', 'entrails']","['Catriona MacColl', 'David Warbeck', 'Cinzia Monreale']",['Lucio Fulci'],horror hotel experiment hell gore morgue undead blood zombie violence gothic horror gothic mutilation ghost blindness video nasty acid grim dire entrails catriona maccoll david warbeck cinzia monreale lucio fulci
4497,9029,What Happens in Vegas,"During a wild vacation in Las Vegas, career woman Joy McNally and playboy Jack Fuller come to the sober realization that they have married each other after a night of drunken abandon. They are then compelled, for legal reasons, to live life as a couple for a limited period of time. At stake is a large amount of money.","['Comedy', 'Romance']","['casino', 'hotel', 'roommate', 'fictitious marriage', 'romantic comedy', 'rivalry', 'wedding', 'las vegas']","['Ashton Kutcher', 'Cameron Diaz', 'Lake Bell']",['Tom Vaughan'],comedy romance casino hotel roommate fictitious marriage romantic comedy rivalry wedding las vegas ashton kutcher cameron diaz lake bell tom vaughan
4498,18045,The Dark Hours,"Dr. Samantha Goodman is a beautiful, young psychiatrist. Burnt out, she drives to the family’s winter cottage to spend time with her husband and sister. A relaxing weekend is jarringly interrupted when a terrifying and unexpected guest arrives. What follows is an extraordinary night of terror and evil mind games where escape is not an option.","['Horror', 'Science Fiction', 'Thriller']","['canada', 'winter', 'hostage', 'olympic games', 'cabin', 'psychopath', 'basement', 'surrealism', 'suspense', 'snow', 'blood', 'psychiatrist', 'game', 'mental patient', 'axe murder']","['Kate Greenhouse', 'Aidan Devine', 'Gordon Currie']",['Paul Fox'],horror science fiction thriller canada winter hostage olympic games cabin psychopath basement surrealism suspense snow blood psychiatrist game mental patient axe murder kate greenhouse aidan devine gordon currie paul fox
4499,11240,My Beautiful Laundrette,"Omar, a homosexual Pakistani boy living in London with his alcoholic father, lifts a chunk of drug money from another Pakistani and, with his lover Johnny, decides to renovate a grungy laundrette.","['Romance', 'Drama', 'Comedy']","['london england', 'gay', 'immigration', 'society', 'british', 'independent film', 'gay interest', 'racism']","['Gordon Warnecke', 'Daniel Day-Lewis', 'Roshan Seth']",['Stephen Frears'],romance drama comedy london england gay immigration society british independent film gay interest racism gordon warnecke daniel day-lewis roshan seth stephen frears
4500,43743,Fabled,"Joseph just broke up with his girlfriend and is not taking it very well. He thinks she is plotting against him with their mutual psychiatrist. His dog is missing and he suspects the people at work might be behind it. Then there is the unshakable guilt over his past. It just might all be bearable, somehow possible to live through, if it weren't for those damned 'monsters' that keep trying to kill him. Through an allegorical 'fable' that is told in parallel with Joseph's struggle, we are left to decide for ourselves in the end, who is the crow and who is the wolf., was someone out to get Joseph, was it a stroke of bad luck, or was it all in his head?","['Drama', 'Mystery', 'Thriller']",['independent film'],[],[],drama mystery thriller independent film
4501,157909,Show Me,"When two squeegee kids descend upon Sarah and her luxury sedan, the fuse is lit on a tense cat and mouse tale of captors and captives. Sarah is forced to continue her trip to an isolated cottage where the twisted trio bait and entice one another in a reckless search for truth.","['Drama', 'Thriller']",['kidnapping'],"['Michelle Nolden', 'Katharine Isabelle', 'Kett Turton']",['Cassandra Nicolaou'],drama thriller kidnapping michelle nolden katharine isabelle kett turton cassandra nicolaou
4502,10238,Cries and Whispers,"When a woman dying of cancer in turn-of-the century Sweden is visited by her two sisters, long repressed feelings between the siblings rise to the surface.",['Drama'],"['sister sister relationship', 'sweden', 'dying and death']","['Harriet Andersson', 'Ingrid Thulin', 'Kari Sylwan']",['Ingmar Bergman'],drama sister sister relationship sweden dying and death harriet andersson ingrid thulin kari sylwan ingmar bergman
4503,3059,Intolerance,"The story of a poor young woman, separated by prejudice from her husband and baby, is interwoven with tales of intolerance from throughout history.",['Drama'],"['usa', 'naivety', 'intolerance', 'mill', 'marriage', 'wedding', 'massacre', 'protestant', 'silent film', 'multiple storylines', 'reformer', 'saved from hanging', 'jesus']","['Lillian Gish', 'Mae Marsh', 'Robert Harron']",['D.W. Griffith'],drama usa naivety intolerance mill marriage wedding massacre protestant silent film multiple storylines reformer saved from hanging jesus lillian gish mae marsh robert harron d.w. griffith
4504,15800,Trekkies,A hilarious look at the universe's most fervent fans.,['Documentary'],"['pop culture', 'fan culture', 'documentary', 'science fiction', 'space opera', 'fan convention', 'fandom']","['Denise Crosby', 'Barbara Adams', 'Majel Barrett']",['Roger Nygard'],documentary pop culture fan culture documentary science fiction space opera fan convention fandom denise crosby barbara adams majel barrett roger nygard
4505,65203,The Broadway Melody,"Harriet and Queenie Mahoney, a vaudeville act, come to Broadway, where their friend Eddie Kerns needs them for his number in one of Francis Zanfield's shows. Eddie was in love with Harriet, but when he meets Queenie, he falls in love to her, but she is courted by Jock Warriner, a member of the New Yorker high society. It takes a while till Queenie recognizes, that she is for Jock nothing more than a toy, and it also takes a while till Harriet recognizes, that Eddie is in love with Queenie","['Drama', 'Music', 'Romance']","['musical', 'singer', 'pre-code', 'wisecrack humor', 'early sound film', 'partially lost film']","['Charles King', 'Anita Page', 'Bessie Love']",['Harry Beaumont'],drama music romance musical singer pre-code wisecrack humor early sound film partially lost film charles king anita page bessie love harry beaumont
4506,764,The Evil Dead,"When a group of college students finds a mysterious book and recording in the old wilderness cabin they've rented for the weekend, they unwittingly unleash a demonic force from the surrounding forest.",['Horror'],"['falsely accused', 'beheading', 'audio tape', 'log cabin', 'chain saw', 'giant plant', 'aggression by plant', 'lodge', 'friends', 'stop motion', 'evil', 'occult', 'book of the dead', 'necronomicon', 'demonic possession', 'video nasty', 'unofficial remake']","['Bruce Campbell', 'Ellen Sandweiss', 'Richard DeManincor']",['Sam Raimi'],horror falsely accused beheading audio tape log cabin chain saw giant plant aggression by plant lodge friends stop motion evil occult book of the dead necronomicon demonic possession video nasty unofficial remake bruce campbell ellen sandweiss richard demanincor sam raimi
